time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
443770492160,10,20995.68,,0.02734375,115,0
443770492416,10,20995.68,,0.125,114,0
443770492672,10,20995.68,,0.20703125,113,0
443770492928,10,20995.68,,0.109375,112,0
443770493184,10,20557.44,,0.09765625,112,0
443770493440,10,20557.44,,0.06640625,112,0
443770493696,10,20557.44,,0.0546875,112,0
443770493952,9,20557.44,,0.03125,113,0
443770494208,9,20557.44,,0.13671875,116,0
443770494464,10,17888.16,,0.16015625,118,0
443770494720,10,17888.16,,0.1875,118,0
443770494976,10,17888.16,,0.08984375,118,0
443770495232,10,17888.16,,0.0546875,118,0
443770495488,10,18246.719999999998,,0.08203125,118,0
443770495744,11,18246.719999999998,,0.0546875,118,0
443770496000,11,18246.719999999998,,0.0703125,117,0
443770496256,11,18100.64,,0.0390625,116,0
443770496512,11,18100.64,,0.05859375,115,0
443770496768,11,18100.64,,0.12109375,114,0
443770497024,12,18100.64,,0.1171875,112,0
443770497280,12,19109.92,,0.2265625,110,0
443770497536,12,19109.92,,0.234375,108,0
443770497792,12,19109.92,,0.1328125,104,0
443770498048,12,19109.92,,0.1171875,103,0
443770498304,12,20026.239999999998,,0.1484375,103,0
443770498560,13,20026.239999999998,,0.109375,104,0
443770498816,13,20026.239999999998,,0.046875,104,0
443770499072,13,19043.52,,0.05078125,105,0
443770499328,14,19043.52,,0.05078125,106,0
443770499584,14,19043.52,,0.0,108,0
443770499840,14,19043.52,,0.01953125,110,0
443770500096,14,19043.52,,0.01953125,112,0
443770500352,14,19043.52,,0.08984375,112,0
443770500608,14,19043.52,,0.0390625,113,0
443770500864,14,19043.52,,0.015625,113,0
443770501120,14,19056.8,,0.015625,113,0
443770501376,14,19056.8,,0.015625,112,0
443770501632,14,19056.8,,0.0234375,111,0
443770501888,14,19056.8,,0.02734375,109,0
443770502144,14,19056.8,,0.0,107,0
443770502400,14,17277.28,,0.05078125,105,0
443770502656,13,17277.28,,0.0390625,104,0
443770502912,13,17277.28,,0.02734375,102,0
443770503168,13,17277.28,,0.0,100,0
443770503424,13,17463.2,,0.02734375,99,0
443770503680,13,17463.2,,0.06640625,97,0
443770503936,13,17463.2,,0.03515625,97,0
443770504192,13,17463.2,,0.02734375,97,0
443770504448,13,17463.2,,0.02734375,98,0
443770504704,13,17463.2,,0.12890625,99,0
443770504960,13,17463.2,,0.11328125,100,0
443770505216,13,18366.239999999998,,0.18359375,101,0
443770505472,12,18366.239999999998,,0.296875,101,0
443770505728,12,18366.239999999998,,0.14453125,101,0
443770505984,12,18366.239999999998,,0.0859375,103,0
443770506240,12,18366.239999999998,,0.09375,105,0
443770506496,12,18366.239999999998,,0.05078125,106,0
443770506752,12,18366.239999999998,,0.140625,106,0
443770507008,12,18366.239999999998,,0.09765625,105,0
443770507264,12,16360.96,,0.0859375,104,0
443770507520,11,16360.96,,0.07421875,104,0
443770507776,11,16360.96,,0.07421875,104,0
443770508032,10,16360.96,,0.06640625,105,0
443770508288,10,16360.96,,0.14453125,105,0
443770508544,10,16360.96,,0.203125,105,0
443770508800,11,16360.96,,0.17578125,106,0
443770509056,11,16360.96,,0.09765625,106,0
443770509312,10,16507.04,,0.08984375,105,0
443770509568,10,16507.04,,0.078125,105,0
443770509824,10,16507.04,,0.23828125,105,0
443770510080,9,16507.04,,0.23046875,105,0
443770510336,9,16507.04,,0.10546875,106,0
443770510592,9,16507.04,,0.125,106,0
443770510848,9,15816.48,,0.0390625,105,0
443770511104,9,15816.48,,0.03125,104,0
443770511360,9,15816.48,,0.03515625,103,0
443770511616,9,15882.88,,0.0859375,103,0
443770511872,10,15882.88,,0.25,103,0
443770512128,10,15882.88,,0.15625,106,0
443770512384,10,15882.88,,0.20703125,108,0
443770512640,10,15882.88,,0.078125,110,0
443770512896,10,17489.76,,0.05078125,110,0
443770513152,10,17489.76,,0.0625,109,0
443770513408,10,17489.76,,0.15234375,109,0
443770513664,10,17489.76,,0.109375,109,0
443770513920,10,17489.76,,0.23046875,109,0
443770514176,10,16852.32,,0.19921875,108,0
443770514432,10,16852.32,,0.2109375,108,0
443770514688,10,16852.32,,0.08203125,108,0
443770514944,10,16666.399999999998,,0.15625,108,0
443770515200,11,16666.399999999998,,0.02734375,107,0
443770515456,11,16666.399999999998,,0.06640625,106,0
443770515712,11,16666.399999999998,,0.1484375,107,0
443770515968,11,16666.399999999998,,0.1171875,110,0
443770516224,11,17742.079999999998,,0.078125,112,0
443770516480,12,17742.079999999998,,0.10546875,112,0
443770516736,12,17742.079999999998,,0.1796875,114,0
443770516992,14,17742.079999999998,,0.1015625,114,0
443770517248,15,17742.079999999998,,0.04296875,116,0
443770517504,15,17742.079999999998,,0.046875,117,0
443770517760,15,17742.079999999998,,0.04296875,119,0
443770518016,15,16626.559999999998,,0.2578125,119,0
443770518272,15,16626.559999999998,,0.1875,120,0
443770518528,15,17795.2,,0.30859375,119,0
443770518784,15,17795.2,,0.2265625,119,0
443770519040,15,17795.2,,0.203125,119,0
443770519296,15,17795.2,,0.03515625,116,0
443770519552,15,17795.2,,0.0390625,114,0
443770519808,15,16334.4,,0.1171875,113,0
443770520064,15,16334.4,,0.03125,111,0
443770520320,15,16334.4,,0.046875,110,0
443770520576,15,16334.4,,0.13671875,108,0
443770520832,15,16334.4,,0.2421875,107,0
443770521088,15,16334.4,,0.25390625,106,0
443770521344,15,16334.4,,0.2734375,106,0
443770521600,15,16334.4,,0.125,107,34
443770521856,15,16334.4,,0.12890625,107,32
443770522112,15,14621.279999999999,,0.13671875,107,0
443770522368,14,14621.279999999999,,0.1171875,106,0
443770522624,13,14621.279999999999,,0.23046875,106,0
443770522880,13,14621.279999999999,,0.22265625,106,0
443770523136,13,14621.279999999999,,0.1796875,106,0
443770523392,13,14621.279999999999,,0.20703125,107,0
443770523648,13,14621.279999999999,,0.1328125,109,0
443770523904,13,14554.88,,0.125,109,0
443770524160,13,14554.88,,0.15234375,111,0
443770524416,12,14554.88,,0.21875,114,0
443770524672,12,14554.88,,0.05078125,116,0
443770524928,12,14554.88,,0.0234375,117,0
443770525184,12,15882.88,,0.01953125,117,0
443770525440,12,15882.88,,0.015625,117,0
443770525696,12,15882.88,,0.03125,117,0
443770525952,12,15882.88,,0.1796875,117,0
443770526208,12,15882.88,,0.06640625,116,0
443770526464,12,15882.88,,0.09375,116,0
443770526720,12,15882.88,,0.171875,116,0
443770526976,12,15882.88,,0.18359375,116,0
443770527232,12,15099.359999999999,,0.1640625,115,0
443770527488,11,15099.359999999999,,0.03125,114,0
443770527744,10,15099.359999999999,,0.01953125,114,0
443770528000,10,15789.92,,0.015625,114,0
443770528256,10,15789.92,,0.0,114,0
443770528512,11,15789.92,,0.015625,114,0
443770528768,11,15789.92,,0.04296875,111,0
443770529024,11,15789.92,,0.02734375,110,0
443770529280,11,15789.92,,0.0390625,109,0
443770529536,11,15789.92,,0.01953125,109,0
443770529792,11,15789.92,,0.0234375,107,0
443770530048,11,15789.92,,0.07421875,104,0
443770530304,11,15789.92,,0.0703125,102,0
443770530560,10,13173.76,,0.05859375,101,0
443770530816,10,13173.76,,0.02734375,99,0
443770531072,9,13173.76,,0.05078125,100,0
443770531328,9,13173.76,,0.16796875,101,0
443770531584,9,13173.76,,0.2421875,102,0
443770531840,9,13173.76,,0.0234375,102,0
443770532096,9,13173.76,,0.03125,102,0
443770532352,9,13704.96,,0.2265625,102,0
443770532608,9,13704.96,,0.16015625,101,0
443770532864,9,13704.96,,0.125,100,0
443770533120,8,13704.96,,0.07421875,101,0
443770533376,8,13704.96,,0.125,103,0
443770533632,8,13704.96,,0.22265625,104,0
443770533888,9,13704.96,,0.1796875,104,0
443770534144,9,14236.16,,0.08203125,103,0
443770534400,9,14236.16,,0.01953125,101,0
443770534656,9,14236.16,,0.0859375,101,0
443770534912,9,14236.16,,0.06640625,102,0
443770535168,9,14236.16,,0.09765625,105,0
443770535424,9,14847.039999999999,,0.1875,105,0
443770535680,9,14847.039999999999,,0.109375,103,0
443770535936,9,14847.039999999999,,0.04296875,101,0
443770536192,9,13213.599999999999,,0.046875,99,0
443770536448,9,13213.599999999999,,0.04296875,98,0
443770536704,9,13213.599999999999,,0.0703125,98,0
443770536960,10,13213.599999999999,,0.30859375,99,0
443770537216,10,13758.08,,0.13671875,98,0
443770537472,10,13758.08,,0.39453125,98,0
443770537728,11,13758.08,,0.25390625,98,0
443770537984,11,14249.439999999999,,0.328125,98,0
443770538240,11,14249.439999999999,,0.28125,99,0
443770538496,11,14249.439999999999,,0.1796875,102,0
443770538752,10,14249.439999999999,,0.19921875,106,0
443770539008,11,18074.079999999998,,0.21484375,110,0
443770539264,12,18074.079999999998,,0.1953125,114,31
443770539520,13,18459.2,,0.11328125,116,53
443770539776,14,18459.2,,0.10546875,118,58
443770540032,15,18459.2,,0.07421875,120,55
443770540288,15,18459.2,,0.046875,120,44
443770540544,15,18459.2,,0.08984375,120,0
443770540800,15,18459.2,,0.2578125,119,0
443770541056,15,21035.52,,0.31640625,118,0
443770541312,15,21035.52,,0.15625,118,36
443770541568,15,21035.52,,0.28125,118,43
443770541824,15,21035.52,,0.26171875,118,43
443770542080,15,20557.44,,0.328125,118,43
443770542336,16,20557.44,,0.21484375,118,49
443770542592,16,20557.44,,0.109375,119,66
443770542848,16,20557.44,,0.09375,119,67
443770543104,16,19999.68,,0.078125,121,36
443770543360,16,19999.68,,0.0859375,123,0
443770543616,16,19999.68,,0.1015625,125,0
443770543872,16,22403.36,,0.046875,126,0
443770544128,16,22403.36,,0.0234375,126,0
443770544384,16,22403.36,,0.0390625,124,0
443770544640,15,22403.36,,0.0625,123,0
443770544896,15,22403.36,,0.03125,121,0
443770545152,15,20955.84,,0.0546875,120,0
443770545408,15,20955.84,,0.05859375,119,0
443770545664,15,20955.84,,0.08203125,118,0
443770545920,15,20955.84,,0.11328125,117,0
443770546176,15,20955.84,,0.18359375,117,0
443770546432,15,21633.12,,0.13671875,116,0
443770546688,15,21633.12,,0.16015625,117,0
443770546944,15,21633.12,,0.109375,117,0
443770547200,15,21633.12,,0.05078125,117,0
443770547456,15,21633.12,,0.05078125,117,0
443770547712,14,19441.92,,0.1171875,115,0
443770547968,14,19441.92,,0.1328125,114,0
443770548224,14,19534.879999999997,,0.07421875,113,0
443770548480,14,19534.879999999997,,0.08984375,112,0
443770548736,14,19534.879999999997,,0.05078125,113,0
443770548992,15,19534.879999999997,,0.0546875,114,0
443770549248,15,19242.719999999998,,0.01953125,114,0
443770549504,15,19242.719999999998,,0.0,115,0
443770549760,15,19242.719999999998,,0.015625,116,0
443770550016,15,21580.0,,0.015625,117,0
443770550272,15,21580.0,,0.015625,116,0
443770550528,15,18924.0,,0.08984375,116,0
443770550784,16,18924.0,,0.0390625,116,0
443770551040,16,18924.0,,0.015625,117,0
443770551296,16,18924.0,,0.0234375,118,0
443770551552,16,18924.0,,0.1015625,118,0
443770551808,16,18924.0,,0.0546875,118,0
443770552064,16,19256.0,,0.046875,118,0
443770552320,16,19256.0,,0.0625,118,0
443770552576,16,17489.76,,0.0625,117,0
443770552832,16,17489.76,,0.19921875,115,0
443770553088,17,17489.76,,0.2109375,114,0
443770553344,18,19163.04,,0.16796875,114,0
443770553600,18,19163.04,,0.18359375,113,0
443770553856,19,19163.04,,0.16796875,113,0
443770554112,19,19163.04,,0.08984375,113,0
443770554368,19,19163.04,,0.046875,114,0
443770554624,18,17131.2,,0.078125,115,0
443770554880,18,17131.2,,0.0703125,115,0
443770555136,17,17131.2,,0.109375,116,0
443770555392,17,17463.2,,0.02734375,116,0
443770555648,17,17463.2,,0.09765625,115,0
443770555904,17,17463.2,,0.04296875,115,0
443770556160,17,16799.2,,0.03515625,116,0
443770556416,17,16799.2,,0.046875,116,0
443770556672,17,16799.2,,0.0390625,115,0
443770556928,17,16268.0,,0.05859375,115,0
443770557184,17,16268.0,,0.09765625,114,0
443770557440,17,16268.0,,0.05859375,114,0
443770557696,17,16268.0,,0.03515625,114,0
443770557952,17,18313.12,,0.05859375,113,0
443770558208,18,18313.12,,0.03515625,111,0
443770558464,18,18313.12,,0.0390625,110,0
443770558720,18,17662.399999999998,,0.140625,109,0
443770558976,18,17662.399999999998,,0.12890625,108,0
443770559232,18,17662.399999999998,,0.09375,107,0
443770559488,17,17662.399999999998,,0.08203125,108,0
443770559744,17,17662.399999999998,,0.07421875,108,0
443770560000,17,17662.399999999998,,0.02734375,109,0
443770560256,18,17662.399999999998,,0.21875,109,0
443770560512,17,19189.6,,0.23046875,109,0
443770560768,16,19189.6,,0.1640625,108,0
443770561024,15,19189.6,,0.12890625,107,0
443770561280,15,19189.6,,0.12890625,107,0
443770561536,15,19189.6,,0.05078125,106,0
443770561792,15,19136.48,,0.0859375,106,0
443770562048,15,19136.48,,0.03515625,105,0
443770562304,15,19136.48,,0.03125,104,0
443770562560,15,19136.48,,0.03125,102,0
443770562816,15,19136.48,,0.02734375,101,0
443770563072,15,19136.48,,0.0390625,100,0
443770563328,15,19136.48,,0.03515625,99,0
443770563584,15,18326.399999999998,,0.04296875,99,0
443770563840,14,18326.399999999998,,0.078125,99,0
443770564096,13,17848.32,,0.09765625,99,0
443770564352,13,17848.32,,0.03515625,98,0
443770564608,13,17848.32,,0.046875,98,0
443770564864,14,17848.32,,0.10546875,99,0
443770565120,14,17848.32,,0.14453125,99,0
443770565376,14,17848.32,,0.07421875,100,0
443770565632,13,17848.32,,0.03515625,102,0
443770565888,13,17848.32,,0.0390625,103,0
443770566144,13,17848.32,,0.03125,104,0
443770566400,13,17210.879999999997,,0.06640625,103,0
443770566656,12,17210.879999999997,,0.046875,103,0
443770566912,11,17210.879999999997,,0.06640625,102,0
443770567168,11,17210.879999999997,,0.1015625,102,0
443770567424,11,15285.279999999999,,0.109375,102,0
443770567680,11,15285.279999999999,,0.04296875,102,0
443770567936,11,15285.279999999999,,0.06640625,103,0
443770568192,11,15232.16,,0.05078125,103,0
443770568448,11,15232.16,,0.21875,103,0
443770568704,11,15232.16,,0.1640625,104,0
443770568960,12,15072.8,,0.08984375,105,0
443770569216,12,15072.8,,0.0546875,107,0
443770569472,13,15072.8,,0.16796875,108,0
443770569728,13,15072.8,,0.08203125,109,0
443770569984,13,15072.8,,0.03125,109,0
443770570240,13,14395.519999999999,,0.015625,108,0
443770570496,13,14395.519999999999,,0.0546875,108,0
443770570752,13,14395.519999999999,,0.18359375,105,0
443770571008,12,14395.519999999999,,0.11328125,104,0
443770571264,12,14395.519999999999,,0.046875,103,0
443770571520,13,13983.84,,0.23046875,103,0
443770571776,13,13983.84,,0.265625,104,0
443770572032,13,13983.84,,0.19140625,105,0
443770572288,13,14727.519999999999,,0.1328125,106,0
443770572544,13,14727.519999999999,,0.078125,106,0
443770572800,13,14727.519999999999,,0.10546875,108,0
443770573056,13,14727.519999999999,,0.06640625,110,0
443770573312,13,14727.519999999999,,0.06640625,111,0
443770573568,13,16254.72,,0.04296875,112,0
443770573824,14,16254.72,,0.03125,114,0
443770574080,15,16254.72,,0.03125,114,0
443770574336,15,17396.8,,0.08984375,114,0
443770574592,15,17396.8,,0.078125,115,0
443770574848,16,17396.8,,0.05078125,116,0
443770575104,15,18074.079999999998,,0.12109375,115,0
443770575360,15,18074.079999999998,,0.06640625,115,0
443770575616,15,18074.079999999998,,0.0390625,114,0
443770575872,15,18074.079999999998,,0.0625,112,0
443770576128,15,18074.079999999998,,0.0703125,111,0
443770576384,15,16918.719999999998,,0.03125,111,0
443770576640,15,16918.719999999998,,0.0546875,108,0
443770576896,14,16918.719999999998,,0.015625,106,0
443770577152,14,16918.719999999998,,0.015625,105,0
443770577408,14,16918.719999999998,,0.01953125,102,0
443770577664,14,16918.719999999998,,0.015625,101,0
443770577920,14,16918.719999999998,,0.02734375,101,0
443770578176,14,16918.719999999998,,0.0546875,101,0
443770578432,14,16918.719999999998,,0.10546875,101,0
443770578688,14,16998.399999999998,,0.1875,101,0
443770578944,13,16998.399999999998,,0.08984375,99,0
443770579200,13,16998.399999999998,,0.18359375,99,0
443770579456,12,16998.399999999998,,0.109375,100,0
443770579712,12,16998.399999999998,,0.05078125,101,0
443770579968,13,18578.719999999998,,0.01953125,102,0
443770580224,13,18578.719999999998,,0.03125,102,0
443770580480,13,18578.719999999998,,0.03515625,102,0
443770580736,13,18578.719999999998,,0.01953125,103,0
443770580992,13,18578.719999999998,,0.06640625,104,0
443770581248,13,18578.719999999998,,0.14453125,108,0
443770581504,13,18578.719999999998,,0.12890625,109,0
443770581760,12,17556.16,,0.1484375,109,0
443770582016,12,17556.16,,0.296875,109,0
443770582272,11,17556.16,,0.2890625,107,0
443770582528,11,17556.16,,0.16015625,107,0
443770582784,11,17556.16,,0.10546875,108,0
443770583040,11,17556.16,,0.0390625,109,0
443770583296,11,19109.92,,0.05078125,109,0
443770583552,11,19109.92,,0.08203125,108,0
443770583808,11,19109.92,,0.12109375,107,0
443770584064,11,19109.92,,0.0703125,105,0
443770584320,11,19109.92,,0.08984375,104,0
443770584576,11,19109.92,,0.0546875,104,0
443770584832,11,19109.92,,0.0234375,107,0
443770585088,11,19109.92,,0.0234375,107,0
443770585344,11,19109.92,,0.015625,105,0
443770585600,11,18047.52,,0.015625,104,0
443770585856,10,18047.52,,0.0234375,102,0
443770586112,10,18047.52,,0.04296875,102,0
443770586368,9,18047.52,,0.0625,102,0
443770586624,9,18047.52,,0.05859375,103,0
443770586880,9,18047.52,,0.08203125,103,0
443770587136,9,17356.96,,0.03515625,103,0
443770587392,9,17356.96,,0.0234375,102,0
443770587648,9,17356.96,,0.03125,102,0
443770587904,9,17356.96,,0.03515625,104,0
443770588160,9,17356.96,,0.02734375,107,0
443770588416,9,17569.44,,0.04296875,107,0
443770588672,9,17569.44,,0.04296875,106,0
443770588928,9,17569.44,,0.0390625,106,0
443770589184,9,17569.44,,0.046875,105,0
443770589440,9,17569.44,,0.046875,105,0
443770589696,9,19388.8,,0.17578125,106,0
443770589952,9,19388.8,,0.16796875,106,0
443770590208,10,19388.8,,0.046875,106,0
443770590464,10,19388.8,,0.05078125,107,0
443770590720,10,19388.8,,0.01953125,108,0
443770590976,10,19388.8,,0.046875,110,0
443770591232,10,19388.8,,0.046875,111,0
443770591488,10,19388.8,,0.03515625,112,0
443770591744,10,17941.28,,0.04296875,113,0
443770592000,9,17941.28,,0.14453125,113,0
443770592256,9,17941.28,,0.16796875,113,0
443770592512,9,17941.28,,0.1171875,113,0
443770592768,9,18313.12,,0.09765625,114,0
443770593024,9,18313.12,,0.0546875,114,0
443770593280,10,18313.12,,0.109375,114,0
443770593536,10,18313.12,,0.1171875,114,0
443770593792,10,16573.44,,0.0546875,113,0
443770594048,10,16573.44,,0.17578125,113,0
443770594304,10,16573.44,,0.11328125,113,0
443770594560,11,17197.6,,0.07421875,113,0
443770594816,11,17197.6,,0.0625,113,0
443770595072,12,18538.879999999997,,0.17578125,113,0
443770595328,13,18538.879999999997,,0.1484375,114,0
443770595584,14,18538.879999999997,,0.1484375,114,0
443770595840,14,18538.879999999997,,0.0703125,116,0
443770596096,14,18897.44,,0.0703125,117,0
443770596352,14,18897.44,,0.0390625,117,0
443770596608,14,18897.44,,0.11328125,117,0
443770596864,14,18897.44,,0.02734375,118,0
443770597120,14,18897.44,,0.0234375,117,0
443770597376,14,18525.6,,0.015625,117,0
443770597632,14,18525.6,,0.015625,117,0
443770597888,14,19906.719999999998,,0.0625,117,0
443770598144,16,19906.719999999998,,0.0390625,116,0
443770598400,17,19906.719999999998,,0.04296875,116,0
443770598656,18,19906.719999999998,,0.03515625,115,0
443770598912,18,20862.879999999997,,0.05859375,115,0
443770599168,17,20862.879999999997,,0.0234375,115,0
443770599424,17,20862.879999999997,,0.015625,114,0
443770599680,17,20862.879999999997,,0.0,112,0
443770599936,17,20862.879999999997,,0.015625,112,0
443770600192,17,19335.68,,0.01953125,112,0
443770600448,16,19335.68,,0.07421875,110,0
443770600704,16,19335.68,,0.11328125,110,0
443770600960,16,19335.68,,0.109375,112,0
443770601216,16,19335.68,,0.125,112,0
443770601472,16,20344.96,,0.0859375,113,0
443770601728,16,20344.96,,0.05859375,113,0
443770601984,15,20344.96,,0.015625,113,0
443770602240,15,20344.96,,0.015625,116,0
443770602496,15,20344.96,,0.015625,118,0
443770602752,15,18419.36,,0.01953125,119,0
443770603008,14,18419.36,,0.02734375,119,0
443770603264,14,18419.36,,0.046875,119,0
443770603520,14,18419.36,,0.0390625,118,0
443770603776,14,18419.36,,0.06640625,118,0
443770604032,14,18273.28,,0.03125,118,0
443770604288,13,18273.28,,0.0234375,118,0
443770604544,13,18273.28,,0.07421875,118,0
443770604800,13,18273.28,,0.08984375,115,0
443770605056,13,17290.559999999998,,0.10546875,114,0
443770605312,14,17290.559999999998,,0.109375,113,0
443770605568,14,17582.719999999998,,0.1015625,112,0
443770605824,14,17582.719999999998,,0.13671875,112,0
443770606080,14,17795.2,,0.03515625,110,0
443770606336,15,17795.2,,0.08203125,108,0
443770606592,15,17795.2,,0.09375,107,0
443770606848,15,17795.2,,0.05078125,108,0
443770607104,15,17795.2,,0.05859375,109,0
443770607360,15,18074.079999999998,,0.046875,110,0
443770607616,15,18074.079999999998,,0.015625,110,0
443770607872,15,18074.079999999998,,0.0546875,109,0
443770608128,15,18074.079999999998,,0.03515625,107,0
443770608384,15,17157.76,,0.0625,106,0
443770608640,16,17157.76,,0.09375,105,0
443770608896,16,17157.76,,0.078125,105,0
443770609152,16,17157.76,,0.08984375,104,0
443770609408,16,17157.76,,0.05859375,104,0
443770609664,16,17157.76,,0.03125,105,0
443770609920,16,17157.76,,0.03515625,106,0
443770610176,16,17157.76,,0.0703125,108,0
443770610432,16,17157.76,,0.0546875,108,0
443770610688,16,18113.92,,0.09765625,108,0
443770610944,15,18113.92,,0.125,108,0
443770611200,14,18113.92,,0.1328125,108,0
443770611456,13,18113.92,,0.12890625,109,0
443770611712,13,18113.92,,0.01953125,110,0
443770611968,14,16932.0,,0.015625,111,0
443770612224,14,16932.0,,0.015625,112,0
443770612480,14,16932.0,,0.0234375,113,0
443770612736,14,16932.0,,0.0390625,113,0
443770612992,14,17702.239999999998,,0.08203125,113,0
443770613248,13,17702.239999999998,,0.10546875,113,0
443770613504,13,17702.239999999998,,0.1328125,113,0
443770613760,13,19309.12,,0.09765625,113,0
443770614016,13,19309.12,,0.1015625,113,0
443770614272,13,19309.12,,0.125,113,0
443770614528,13,19309.12,,0.06640625,113,0
443770614784,13,19309.12,,0.109375,114,0
443770615040,13,19309.12,,0.0546875,114,0
443770615296,13,18499.04,,0.03125,114,0
443770615552,12,18499.04,,0.09765625,114,0
443770615808,11,18499.04,,0.05859375,112,0
443770616064,11,18499.04,,0.19140625,111,0
443770616320,11,18499.04,,0.140625,109,0
443770616576,11,18499.04,,0.0390625,109,0
443770616832,11,18499.04,,0.03125,109,0
443770617088,11,17808.48,,0.0,110,0
443770617344,11,17808.48,,0.02734375,110,0
443770617600,11,17808.48,,0.0234375,111,0
443770617856,11,17808.48,,0.06640625,113,0
443770618112,11,17808.48,,0.08203125,115,0
443770618368,11,17808.48,,0.06640625,117,0
443770618624,11,18180.32,,0.0546875,118,0
443770618880,11,18180.32,,0.0546875,118,0
443770619136,10,18180.32,,0.09765625,118,0
443770619392,10,18180.32,,0.125,118,0
443770619648,10,18180.32,,0.015625,117,0
443770619904,10,18180.32,,0.02734375,117,0
443770620160,10,18419.36,,0.0234375,115,0
443770620416,11,18419.36,,0.03515625,113,0
443770620672,11,18419.36,,0.0546875,111,0
443770620928,11,18419.36,,0.06640625,111,0
443770621184,11,18419.36,,0.0859375,109,0
443770621440,11,19043.52,,0.0859375,107,0
443770621696,11,19043.52,,0.1015625,106,0
443770621952,11,19043.52,,0.1171875,106,0
443770622208,11,19043.52,,0.08984375,106,0
443770622464,11,19043.52,,0.171875,108,0
443770622720,11,19043.52,,0.2421875,110,0
443770622976,11,20344.96,,0.265625,112,0
443770623232,11,20344.96,,0.19921875,113,0
443770623488,11,20344.96,,0.08203125,114,0
443770623744,11,20344.96,,0.0390625,117,0
443770624000,11,20344.96,,0.08203125,120,0
443770624256,11,20344.96,,0.17578125,122,0
443770624512,11,20344.96,,0.0859375,124,0
443770624768,11,20344.96,,0.0703125,125,0
443770625024,11,20344.96,,0.109375,126,0
443770625280,10,17888.16,,0.16796875,128,0
443770625536,10,17888.16,,0.21875,130,0
443770625792,9,17888.16,,0.20703125,131,0
443770626048,9,17888.16,,0.12109375,132,33
443770626304,9,17888.16,,0.0390625,132,31
443770626560,9,17250.719999999998,,0.09375,132,0
443770626816,9,17250.719999999998,,0.0703125,132,0
443770627072,9,17250.719999999998,,0.05078125,131,0
443770627328,10,17250.719999999998,,0.0234375,131,0
443770627584,10,17250.719999999998,,0.1328125,131,0
443770627840,10,17250.719999999998,,0.1484375,131,0
443770628096,9,18472.48,,0.0703125,130,0
443770628352,9,18472.48,,0.07421875,129,0
443770628608,9,18472.48,,0.11328125,127,0
443770628864,9,18472.48,,0.23828125,125,0
443770629120,9,18472.48,,0.06640625,124,0
443770629376,10,18512.32,,0.0859375,121,0
443770629632,10,18512.32,,0.12890625,119,0
443770629888,10,18512.32,,0.12109375,117,0
443770630144,10,18512.32,,0.08984375,115,0
443770630400,10,18512.32,,0.02734375,115,0
443770630656,10,18791.2,,0.02734375,115,0
443770630912,10,18791.2,,0.02734375,115,0
443770631168,10,18791.2,,0.1015625,115,0
443770631424,10,18791.2,,0.078125,116,0
443770631680,10,18791.2,,0.109375,118,0
443770631936,10,19189.6,,0.12109375,118,0
443770632192,10,19189.6,,0.1171875,118,0
443770632448,10,19189.6,,0.23046875,117,0
443770632704,10,19189.6,,0.19140625,117,0
443770632960,10,19189.6,,0.10546875,117,0
443770633216,10,19189.6,,0.02734375,117,0
443770633472,10,18326.399999999998,,0.046875,116,0
443770633728,10,18326.399999999998,,0.0859375,115,0
443770633984,10,18326.399999999998,,0.10546875,115,0
443770634240,10,19256.0,,0.09375,116,0
443770634496,11,19256.0,,0.09375,117,0
443770634752,12,19256.0,,0.03125,117,0
443770635008,12,19256.0,,0.02734375,117,0
443770635264,12,19256.0,,0.0546875,116,0
443770635520,12,19256.0,,0.08984375,116,0
443770635776,12,19508.32,,0.06640625,115,0
443770636032,11,19508.32,,0.015625,114,0
443770636288,11,19508.32,,0.0234375,114,0
443770636544,11,19508.32,,0.0234375,113,0
443770636800,11,19508.32,,0.0390625,114,0
443770637056,11,19508.32,,0.05078125,114,0
443770637312,11,19508.32,,0.0625,114,0
443770637568,11,19455.2,,0.078125,114,0
443770637824,11,19455.2,,0.0703125,114,0
443770638080,11,19455.2,,0.0859375,114,0
443770638336,11,19455.2,,0.04296875,115,0
443770638592,11,19455.2,,0.12890625,115,0
443770638848,11,19455.2,,0.109375,116,0
443770639104,11,19773.92,,0.125,116,0
443770639360,11,19773.92,,0.140625,115,0
443770639616,11,19773.92,,0.11328125,114,0
443770639872,11,19773.92,,0.109375,114,0
443770640128,11,19773.92,,0.1171875,114,0
443770640384,11,19707.52,,0.125,113,0
443770640640,11,19707.52,,0.12109375,111,0
443770640896,11,19707.52,,0.046875,109,0
443770641152,11,19707.52,,0.03515625,108,0
443770641408,11,19707.52,,0.02734375,107,0
443770641664,11,19707.52,,0.01953125,108,0
443770641920,11,19707.52,,0.0,109,0
443770642176,11,19707.52,,0.0,110,0
443770642432,11,19707.52,,0.0,111,0
443770642688,11,19707.52,,0.0,111,0
443770642944,11,19707.52,,0.015625,111,0
443770643200,11,19707.52,,0.04296875,111,0
443770643456,11,17131.2,,0.109375,111,0
443770643712,10,17131.2,,0.078125,111,0
