time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
443770534656,27,46068.32,3.0,0.2421875,107,0
443770534912,27,45045.759999999995,,0.046875,106,0
443770535168,26,45045.759999999995,,0.01953125,105,0
443770535424,25,45045.759999999995,,0.02734375,104,0
443770535680,25,45045.759999999995,,0.06640625,102,0
443770535936,25,45045.759999999995,,0.02734375,101,0
443770536192,25,45045.759999999995,,0.015625,101,0
443770536448,25,45045.759999999995,,0.015625,101,0
443770536704,24,32801.6,,0.02734375,100,0
443770536960,22,30557.28,2.0,0.03515625,98,0
443770537216,20,30557.28,,0.05859375,98,0
443770537472,20,32642.239999999998,,0.02734375,98,0
443770537728,20,32642.239999999998,,0.03125,98,0
443770537984,21,32296.96,,0.03515625,98,0
443770538240,21,32296.96,,0.02734375,97,0
443770538496,20,32296.96,,0.02734375,97,0
443770538752,20,33478.88,,0.03125,97,0
443770539008,20,33478.88,,0.02734375,97,0
443770539264,20,27463.039999999997,,0.0546875,98,0
443770539520,20,27463.039999999997,,0.06640625,99,0
443770539776,20,27901.28,,0.03515625,99,0
443770540032,21,27901.28,,0.0546875,98,0
443770540288,22,27901.28,,0.03125,97,0
443770540544,22,27901.28,,0.03515625,97,0
443770540800,22,27901.28,,0.01953125,98,0
443770541056,22,39680.64,,0.02734375,98,0
443770541312,23,39680.64,,0.046875,99,0
443770541568,23,39680.64,,0.0234375,99,0
443770541824,23,39919.68,,0.01953125,100,0
443770542080,23,36666.08,,0.03125,100,0
443770542336,23,36666.08,,0.03125,100,0
443770542592,23,36666.08,,0.0234375,99,0
443770542848,23,36666.08,,0.04296875,98,0
443770543104,22,31686.079999999998,,0.0703125,97,0
443770543360,22,30783.039999999997,,0.03515625,96,0
443770543616,22,30783.039999999997,,0.0859375,95,0
443770543872,23,29826.879999999997,,0.0703125,95,0
443770544128,23,29826.879999999997,,0.05859375,95,0
443770544384,24,29826.879999999997,,0.04296875,96,0
443770544640,24,29826.879999999997,,0.04296875,96,0
443770544896,23,29069.92,,0.0546875,96,0
443770545152,22,29069.92,,0.046875,97,0
443770545408,22,24169.6,,0.04296875,98,0
443770545664,23,24169.6,,0.05078125,99,0
443770545920,24,24169.6,,0.03515625,100,0
443770546176,25,24169.6,,0.03515625,100,0
443770546432,25,25922.559999999998,,0.02734375,101,0
443770546688,24,25922.559999999998,,0.01953125,101,0
443770546944,25,28698.079999999998,,0.01953125,101,0
443770547200,26,28698.079999999998,,0.02734375,101,0
443770547456,27,29003.519999999997,,0.078125,101,0
443770547712,27,27994.239999999998,,0.06640625,101,0
443770547968,27,27994.239999999998,,0.109375,102,0
443770548224,27,28578.559999999998,,0.078125,103,0
443770548480,29,28578.559999999998,,0.0546875,103,0
443770548736,31,28578.559999999998,,0.109375,103,0
443770548992,32,35484.159999999996,,0.1328125,103,0
443770549248,31,35484.159999999996,,0.1015625,104,0
443770549504,30,34262.4,,0.16796875,106,0
443770549760,30,34262.4,,0.15234375,108,0
443770550016,31,33691.36,,0.328125,110,0
443770550272,32,33691.36,,0.15625,111,0
443770550528,32,37701.92,,0.13671875,112,0
443770550784,32,37701.92,,0.0859375,113,0
443770551040,32,36055.2,,0.1484375,114,0
443770551296,31,36055.2,,0.0859375,115,0
443770551552,30,36055.2,,0.12109375,117,0
443770551808,30,32934.4,,0.125,118,0
443770552064,28,34076.479999999996,,0.1328125,119,0
443770552320,27,34076.479999999996,,0.20703125,120,0
443770552576,28,38525.28,,0.16796875,120,0
443770552832,29,38525.28,,0.13671875,121,0
443770553088,30,43252.96,,0.08984375,121,0
443770553344,30,43252.96,,0.0234375,121,0
443770553600,30,43252.96,,0.02734375,122,0
443770553856,29,41606.24,,0.0234375,122,0
443770554112,28,41606.24,,0.02734375,122,0
443770554368,27,41712.479999999996,,0.04296875,123,0
443770554624,27,43425.6,,0.1328125,124,0
443770554880,28,43425.6,,0.21875,125,0
443770555136,29,50835.84,,0.1796875,126,0
443770555392,31,47157.28,,0.09375,126,0
443770555648,32,47157.28,,0.0390625,125,0
443770555904,32,43027.2,,0.1953125,124,0
443770556160,32,43027.2,,0.37890625,123,0
443770556416,32,39733.759999999995,,0.42578125,122,0
443770556672,34,66267.2,,0.47265625,122,0
443770556928,35,66267.2,,0.390625,120,0
443770557184,36,66267.2,,0.2421875,119,0
443770557440,36,63159.68,,0.27734375,119,49
443770557696,34,63159.68,,0.23046875,119,80
443770557952,33,62017.6,,0.08984375,119,89
443770558208,32,62017.6,,0.0625,120,87
443770558464,32,62017.6,,0.0,120,70
443770558720,31,56864.96,,0.02734375,121,33
443770558976,30,56864.96,,0.1171875,122,0
443770559232,29,58671.03999999999,,0.24609375,124,0
443770559488,28,58671.03999999999,,0.21875,125,0
443770559744,28,57927.36,,0.0859375,126,45
443770560000,28,57927.36,,0.04296875,125,43
443770560256,28,59388.159999999996,,0.0625,124,0
443770560512,28,41539.84,,0.1953125,124,0
443770560768,29,41539.84,,0.234375,123,0
443770561024,29,41539.84,,0.234375,121,0
443770561280,29,43717.759999999995,,0.19921875,119,0
443770561536,29,43717.759999999995,,0.05078125,118,0
443770561792,29,43717.759999999995,,0.07421875,117,0
443770562048,29,41805.439999999995,,0.125,116,0
443770562304,28,41805.439999999995,,0.20703125,115,0
443770562560,27,44288.799999999996,,0.18359375,114,0
443770562816,27,44288.799999999996,,0.12109375,115,0
443770563072,28,44288.799999999996,,0.0625,116,0
443770563328,28,43930.24,,0.109375,117,0
443770563584,27,43930.24,,0.09375,117,0
443770563840,27,42190.56,,0.109375,117,0
443770564096,26,42190.56,,0.01953125,116,0
443770564352,26,38910.4,,0.0234375,114,0
443770564608,26,38910.4,,0.1484375,114,0
443770564864,25,38910.4,,0.1953125,112,0
443770565120,25,43040.479999999996,,0.2421875,111,0
443770565376,24,43040.479999999996,,0.15234375,110,0
443770565632,23,43040.479999999996,,0.08203125,109,0
443770565888,23,40172.0,,0.15234375,109,0
443770566144,23,42814.72,,0.30078125,109,0
443770566400,24,42814.72,,0.30078125,110,0
443770566656,25,44541.119999999995,,0.296875,110,37
443770566912,26,44541.119999999995,,0.046875,111,63
443770567168,26,44541.119999999995,,0.1015625,110,61
443770567424,26,45683.2,,0.2265625,110,39
443770567680,26,45683.2,,0.33984375,110,36
443770567936,26,44647.36,,0.2109375,109,51
443770568192,26,44647.36,,0.2421875,110,62
443770568448,26,47648.64,,0.0703125,110,65
443770568704,27,47648.64,,0.0,110,53
443770568960,27,47648.64,,0.0234375,109,0
443770569216,27,39986.079999999994,,0.015625,109,0
443770569472,27,39986.079999999994,,0.0,108,0
443770569728,27,39056.479999999996,,0.015625,107,0
443770569984,27,39056.479999999996,,0.0,106,0
443770570240,27,39056.479999999996,,0.0,105,0
443770570496,27,36440.32,,0.0,103,0
443770570752,26,36440.32,,0.0,102,0
443770571008,26,33279.68,,0.0,99,0
443770571264,26,33279.68,,0.0,98,0
443770571520,26,32310.239999999998,,0.0859375,96,0
443770571776,26,32310.239999999998,,0.03515625,95,0
443770572032,26,32204.0,,0.02734375,95,0
443770572288,26,32204.0,,0.0234375,95,0
443770572544,25,30862.719999999998,,0.0546875,96,0
443770572800,25,30862.719999999998,,0.0234375,95,0
443770573056,25,30836.16,,0.03515625,95,0
443770573312,26,30836.16,,0.0703125,94,0
443770573568,26,30610.399999999998,,0.09765625,94,0
443770573824,27,30610.399999999998,,0.03125,95,0
443770574080,27,30610.399999999998,,0.04296875,95,0
443770574336,27,30065.92,,0.0703125,95,0
443770574592,28,30065.92,,0.06640625,95,0
443770574848,28,30065.92,,0.171875,95,0
443770575104,28,28405.92,,0.125,95,0
443770575360,27,26745.92,,0.125,96,0
443770575616,27,26745.92,,0.19921875,96,0
443770575872,27,25311.68,,0.12890625,98,0
443770576128,27,25311.68,,0.0234375,100,0
443770576384,28,27237.28,,0.0625,101,0
443770576640,28,27237.28,,0.1015625,102,0
443770576896,28,28644.96,,0.0390625,101,0
443770577152,28,28644.96,,0.140625,100,0
443770577408,28,31526.719999999998,,0.1640625,98,0
443770577664,29,31526.719999999998,,0.08984375,98,0
443770577920,29,31526.719999999998,,0.15234375,98,0
443770578176,29,37648.799999999996,,0.12109375,98,0
443770578432,28,37648.799999999996,,0.0234375,98,0
443770578688,28,37648.799999999996,,0.0390625,98,0
443770578944,27,39547.84,,0.05078125,98,0
443770579200,28,39547.84,,0.015625,98,0
443770579456,27,37130.88,,0.0234375,98,0
443770579712,27,37130.88,,0.07421875,98,0
443770579968,26,37130.88,,0.06640625,98,0
443770580224,26,38379.2,,0.421875,97,0
443770580480,25,38379.2,,0.15625,97,0
443770580736,25,34647.52,,0.16015625,96,0
443770580992,25,34647.52,,0.08203125,96,0
443770581248,25,33492.159999999996,,0.1484375,95,0
443770581504,25,33492.159999999996,,0.1796875,95,0
443770581760,25,36413.759999999995,,0.1171875,96,0
443770582016,25,36413.759999999995,,0.0390625,97,0
443770582272,24,36413.759999999995,,0.0390625,100,0
443770582528,24,31752.48,,0.03515625,101,0
443770582784,24,31752.48,,0.05859375,101,0
443770583040,25,31752.48,,0.28125,100,0
443770583296,25,33611.68,,0.18359375,100,0
443770583552,25,35975.52,,0.15234375,98,0
443770583808,26,35975.52,,0.15234375,98,0
443770584064,26,40225.119999999995,,0.1484375,98,0
443770584320,27,40225.119999999995,,0.3828125,98,0
443770584576,28,40225.119999999995,,0.32421875,98,0
443770584832,28,38020.64,,0.25,98,0
443770585088,27,38020.64,,0.16796875,99,0
443770585344,26,38020.64,,0.1328125,101,0
443770585600,25,38844.0,,0.09765625,103,0
443770585856,25,38844.0,,0.0234375,106,0
443770586112,25,33452.32,,0.0234375,106,0
443770586368,25,33452.32,,0.01953125,107,0
443770586624,25,32615.679999999997,,0.05859375,107,0
443770586880,25,32615.679999999997,,0.04296875,105,0
443770587136,25,32615.679999999997,,0.15625,104,0
443770587392,26,32615.679999999997,,0.47265625,101,0
443770587648,25,29601.12,,0.15625,101,0
443770587904,25,29601.12,,0.10546875,100,0
443770588160,24,29601.12,,0.18359375,100,0
443770588416,24,30464.32,,0.23046875,99,0
443770588672,23,30464.32,,0.140625,99,0
443770588928,23,30464.32,,0.234375,99,0
443770589184,22,25444.48,,0.421875,101,0
443770589440,22,28884.0,,0.22265625,102,0
443770589696,23,28884.0,,0.078125,104,0
443770589952,24,28884.0,,0.0625,107,0
443770590208,24,28884.0,,0.0625,109,0
443770590464,23,26692.8,,0.09765625,109,0
443770590720,22,26692.8,,0.05859375,109,0
443770590976,21,26692.8,,0.04296875,109,0
443770591232,21,29587.84,,0.23828125,108,0
443770591488,21,29587.84,,0.25390625,108,0
443770591744,21,31261.12,,0.3125,108,37
443770592000,21,31261.12,,0.08984375,109,42
443770592256,21,31261.12,,0.25390625,110,41
443770592512,21,31261.12,,0.1953125,111,38
443770592768,21,37635.52,,0.12890625,111,35
443770593024,21,37635.52,,0.0703125,112,0
443770593280,21,37635.52,,0.03515625,112,0
443770593536,21,37635.52,,0.01953125,112,0
443770593792,21,32536.0,,0.06640625,111,0
443770594048,20,32536.0,,0.0859375,110,0
443770594304,20,33784.32,,0.13671875,108,0
443770594560,20,33784.32,,0.1328125,107,0
443770594816,20,32602.399999999998,,0.12890625,106,0
443770595072,20,32602.399999999998,,0.1328125,106,0
443770595328,20,32602.399999999998,,0.15234375,106,0
443770595584,20,38047.2,,0.046875,107,0
443770595840,21,38047.2,,0.06640625,108,0
443770596096,21,37396.479999999996,,0.109375,109,0
443770596352,22,37396.479999999996,,0.04296875,109,0
443770596608,22,38087.04,,0.01953125,108,0
443770596864,23,38087.04,,0.02734375,105,0
443770597120,23,32960.96,,0.15234375,104,0
443770597376,25,40689.92,,0.0859375,102,0
443770597632,28,40689.92,,0.1328125,102,0
443770597888,30,42615.52,,0.1328125,101,0
443770598144,31,43053.759999999995,,0.1328125,100,0
443770598400,32,43053.759999999995,,0.21875,101,0
443770598656,33,46838.56,,0.43359375,101,0
443770598912,34,46838.56,,0.1171875,104,0
443770599168,35,46838.56,,0.078125,106,0
443770599424,35,40384.479999999996,,0.30859375,109,0
443770599680,33,39415.04,,0.14453125,110,0
443770599936,32,39415.04,,0.19140625,111,0
443770600192,32,40796.159999999996,,0.2890625,111,0
443770600448,33,40796.159999999996,,0.12109375,111,0
443770600704,33,40796.159999999996,,0.1328125,111,0
443770600960,33,40796.159999999996,,0.2109375,111,0
443770601216,33,44660.64,,0.234375,110,0
443770601472,31,44660.64,,0.1875,110,0
443770601728,29,44660.64,,0.140625,110,0
443770601984,28,39654.079999999994,,0.05859375,111,36
443770602240,26,39654.079999999994,,0.0234375,111,48
443770602496,25,39654.079999999994,,0.01953125,110,0
443770602752,25,36280.96,,0.0703125,108,0
443770603008,24,36280.96,,0.109375,107,0
443770603264,24,35032.64,,0.1328125,107,0
443770603520,23,35032.64,,0.0703125,106,0
443770603776,23,35032.64,,0.12109375,105,0
443770604032,23,35842.72,,0.19921875,105,0
443770604288,23,37462.88,,0.27734375,104,0
443770604544,24,37462.88,,0.3203125,104,0
443770604800,23,37688.64,,0.109375,105,0
443770605056,23,37688.64,,0.16015625,107,0
443770605312,23,32416.48,,0.359375,108,0
443770605568,24,32416.48,,0.3125,108,0
443770605824,25,36174.72,,0.19921875,108,40
443770606080,27,36174.72,,0.09765625,109,66
443770606336,28,36174.72,,0.14453125,110,63
443770606592,28,37967.52,,0.10546875,110,32
443770606848,28,37967.52,,0.046875,110,0
443770607104,28,37024.64,,0.171875,110,0
443770607360,28,37024.64,,0.27734375,110,0
443770607616,28,39840.0,,0.24609375,111,43
443770607872,28,39840.0,,0.21484375,111,51
443770608128,28,39840.0,,0.0625,112,50
443770608384,28,35776.32,,0.20703125,113,46
443770608640,27,35776.32,,0.328125,115,41
443770608896,26,35776.32,,0.26171875,116,43
443770609152,26,41260.96,,0.20703125,117,54
443770609408,26,41260.96,,0.0859375,118,64
443770609664,26,41260.96,,0.02734375,118,66
443770609920,25,38166.72,,0.078125,118,55
443770610176,25,38166.72,,0.08984375,117,0
443770610432,24,38618.24,,0.01953125,115,0
443770610688,24,38618.24,,0.0234375,113,0
443770610944,24,38883.84,,0.01953125,113,0
443770611200,24,38883.84,,0.015625,113,0
443770611456,24,34103.04,,0.015625,113,0
443770611712,25,34103.04,,0.015625,111,0
443770611968,25,32310.239999999998,,0.015625,108,0
443770612224,25,32310.239999999998,,0.09375,105,0
443770612480,26,34727.2,,0.0390625,104,0
443770612736,26,34727.2,,0.0703125,103,0
443770612992,27,34727.2,,0.10546875,103,0
443770613248,27,31739.199999999997,,0.02734375,102,0
443770613504,27,31739.199999999997,,0.0234375,102,0
443770613760,27,34448.32,,0.0703125,102,0
443770614016,27,34448.32,,0.0859375,103,0
443770614272,27,33492.159999999996,,0.0390625,103,0
443770614528,27,33492.159999999996,,0.1328125,104,0
443770614784,27,35258.4,,0.39453125,105,0
443770615040,27,35258.4,,0.06640625,105,0
443770615296,28,35258.4,,0.1328125,105,0
443770615552,28,34368.64,,0.171875,105,0
443770615808,27,34368.64,,0.12109375,105,0
443770616064,26,36400.479999999996,,0.03515625,106,0
443770616320,26,36400.479999999996,,0.0625,107,0
443770616576,26,35948.96,,0.09765625,108,0
443770616832,26,35948.96,,0.01953125,107,0
443770617088,27,31805.6,,0.03515625,106,0
443770617344,27,31805.6,,0.0859375,106,0
443770617600,28,33372.64,,0.046875,106,0
443770617856,28,33372.64,,0.04296875,104,0
443770618112,29,33372.64,,0.1796875,103,0
443770618368,29,35497.439999999995,,0.390625,103,0
443770618624,28,35497.439999999995,,0.07421875,102,0
443770618880,27,35497.439999999995,,0.078125,101,0
443770619136,26,32668.8,,0.02734375,100,0
443770619392,25,32668.8,,0.0859375,98,0
443770619648,25,35909.119999999995,,0.046875,97,0
443770619904,25,35909.119999999995,,0.0234375,96,0
443770620160,26,34581.119999999995,,0.078125,96,0
443770620416,26,34581.119999999995,,0.03515625,96,0
443770620672,26,34076.479999999996,,0.109375,96,0
443770620928,26,34076.479999999996,,0.1015625,96,0
443770621184,26,37874.56,,0.1015625,97,0
443770621440,26,37874.56,,0.03125,97,0
443770621696,26,38445.6,,0.01953125,98,0
443770621952,25,38445.6,,0.03125,95,0
443770622208,25,38445.6,,0.0703125,95,0
443770622464,25,38445.6,,0.09765625,94,0
443770622720,25,36334.08,,0.109375,93,0
443770622976,25,36334.08,,0.109375,94,0
443770623232,25,36334.08,,0.2109375,94,0
443770623488,24,37502.72,,0.12890625,94,0
443770623744,24,37502.72,,0.2265625,94,0
443770624000,24,35869.28,,0.1015625,93,0
443770624256,24,35869.28,,0.04296875,93,0
443770624512,24,35869.28,,0.046875,93,0
443770624768,24,35829.439999999995,,0.0234375,93,0
443770625024,24,35829.439999999995,,0.0859375,93,0
443770625280,23,34541.28,,0.0625,93,0
443770625536,23,34541.28,,0.11328125,92,0
443770625792,23,31300.96,,0.15234375,92,0
443770626048,23,31300.96,,0.23828125,93,0
443770626304,23,31300.96,,0.2109375,93,0
443770626560,23,32230.559999999998,,0.12109375,94,0
443770626816,22,32230.559999999998,,0.09375,95,0
443770627072,22,32496.16,,0.125,96,0
443770627328,23,32496.16,,0.1484375,98,0
443770627584,24,32496.16,,0.1796875,100,0
443770627840,24,33425.759999999995,,0.234375,104,0
443770628096,25,33425.759999999995,,0.09765625,106,0
443770628352,25,33425.759999999995,,0.078125,107,0
443770628608,26,33425.759999999995,,0.1640625,108,0
443770628864,25,39056.479999999996,3.0,0.15234375,108,0
443770629120,23,39056.479999999996,,0.03515625,107,0
443770629376,22,39056.479999999996,,0.02734375,106,0
443770629632,22,39056.479999999996,,0.02734375,104,0
443770629888,22,39056.479999999996,,0.0234375,101,0
443770630144,22,39056.479999999996,,0.03125,101,0
443770630400,22,35935.68,,0.1015625,99,0
443770630656,20,35935.68,,0.06640625,98,0
443770630912,19,35935.68,,0.03125,97,0
443770631168,19,35935.68,,0.015625,97,0
443770631424,19,35935.68,,0.01953125,94,0
443770631680,19,35935.68,2.0,0.01953125,91,0
443770631936,19,35935.68,,0.01953125,89,0
443770632192,19,35935.68,,0.015625,86,0
443770632448,18,33399.2,,0.0390625,85,0
443770632704,17,33399.2,,0.09765625,84,0
443770632960,15,33399.2,,0.07421875,85,0
443770633216,15,33399.2,,0.1015625,86,0
443770633472,15,31460.32,,0.140625,87,0
443770633728,14,31460.32,,0.13671875,87,0
443770633984,14,31460.32,,0.16796875,87,0
443770634240,14,31460.32,,0.14453125,87,0
443770634496,14,31872.0,,0.125,88,0
443770634752,14,31872.0,,0.11328125,91,0
443770635008,13,31872.0,,0.046875,92,0
443770635264,13,31872.0,,0.0703125,96,0
443770635520,13,31872.0,,0.10546875,97,0
443770635776,13,31872.0,,0.10546875,99,0
443770636032,13,31872.0,,0.08203125,99,0
443770636288,13,31872.0,,0.10546875,99,0
443770636544,13,31872.0,,0.109375,98,0
443770636800,13,28352.8,,0.01953125,97,0
443770637056,12,28352.8,,0.015625,96,0
443770637312,11,28352.8,,0.0,95,0
443770637568,11,28352.8,,0.0,96,0
443770637824,11,28352.8,,0.015625,96,0
443770638080,11,28352.8,,0.04296875,96,0
443770638336,11,25378.079999999998,,0.04296875,95,0
443770638592,10,25378.079999999998,,0.046875,94,0
443770638848,10,25378.079999999998,,0.01953125,93,0
443770639104,10,22111.2,,0.0,92,0
443770639360,10,22111.2,,0.015625,91,0
443770639616,11,21938.559999999998,,0.015625,91,0
443770639872,11,21938.559999999998,,0.0,92,0
443770640128,11,21938.559999999998,,0.0390625,91,0
443770640384,11,21938.559999999998,,0.07421875,90,0
443770640640,11,21938.559999999998,,0.015625,89,0
443770640896,11,21128.48,,0.0234375,88,0
443770641152,12,21128.48,,0.06640625,87,0
443770641408,12,21128.48,,0.0234375,87,0
443770641664,13,21128.48,,0.0,87,0
443770641920,13,22894.719999999998,,0.0,88,0
443770642176,13,22894.719999999998,,0.0,87,0
443770642432,13,22894.719999999998,,0.0,87,0
443770642688,13,22894.719999999998,,0.0,87,0
443770642944,13,22894.719999999998,,0.0,87,0
443770643200,13,17250.719999999998,,0.02734375,87,0
443770643456,12,17250.719999999998,,0.015625,87,0
443770643712,12,17250.719999999998,,0.0,88,0
443770643968,12,17250.719999999998,,0.0,89,0
443770644224,12,17250.719999999998,,0.015625,89,0
443770644480,12,17250.719999999998,,0.0,89,0
443770644736,12,17250.719999999998,,0.0,89,0
443770644992,12,16998.399999999998,,0.0,89,0
443770645248,13,16998.399999999998,,0.0,89,0
443770645504,13,16998.399999999998,,0.0,89,0
443770645760,13,18206.879999999997,,0.0,89,0
443770646016,14,18206.879999999997,,0.0,89,0
443770646272,14,18206.879999999997,,0.0,89,0
443770646528,15,19601.28,,0.0,90,0
443770646784,14,19601.28,,0.0,90,0
443770647040,14,19601.28,,0.0,89,0
443770647296,14,19601.28,,0.0,89,0
443770647552,14,18206.879999999997,,0.0,89,0
443770647808,14,18206.879999999997,,0.0,89,0
443770648064,14,17994.399999999998,,0.0,90,0
443770648320,14,17994.399999999998,,0.046875,90,0
443770648576,15,16427.36,,0.15625,90,0
443770648832,16,16427.36,,0.25,91,0
443770649088,16,20066.079999999998,,0.2421875,91,0
443770649344,17,20066.079999999998,,0.125,93,0
443770649600,19,22031.52,,0.09765625,93,0
443770649856,22,22031.52,,0.15625,95,0
443770650112,24,24660.96,,0.11328125,96,0
443770650368,25,24660.96,,0.109375,98,38
443770650624,25,24660.96,,0.11328125,99,61
443770650880,25,24660.96,,0.078125,101,63
443770651136,25,22788.48,,0.03515625,102,49
443770651392,24,22788.48,,0.03515625,103,0
443770651648,23,22788.48,,0.02734375,103,0
443770651904,23,24647.68,,0.03125,103,0
443770652160,24,24647.68,,0.015625,103,0
443770652416,24,24647.68,,0.078125,103,0
443770652672,24,26838.879999999997,,0.0390625,103,0
443770652928,24,26838.879999999997,,0.02734375,101,0
443770653184,24,26838.879999999997,,0.0625,100,0
443770653440,24,26838.879999999997,,0.05859375,100,0
443770653696,23,28884.0,,0.10546875,100,0
443770653952,23,28884.0,,0.18359375,100,0
443770654208,22,28884.0,,0.24609375,99,0
443770654464,22,28884.0,,0.1484375,98,0
443770654720,22,28884.0,,0.20703125,96,0
443770654976,21,23399.36,,0.0703125,95,0
443770655232,20,23399.36,,0.13671875,93,0
443770655488,18,24156.32,,0.08984375,93,0
443770655744,18,24156.32,,0.0234375,92,0
443770656000,18,24156.32,,0.0,92,0
443770656256,18,22018.239999999998,,0.015625,90,0
443770656512,17,22018.239999999998,,0.015625,90,0
443770656768,17,22695.52,,0.015625,90,0
443770657024,18,22695.52,,0.015625,90,0
443770657280,19,22695.52,,0.0,90,0
443770657536,19,22695.52,,0.0,90,0
443770657792,19,20982.399999999998,,0.01953125,91,0
443770658048,18,20982.399999999998,,0.03515625,91,0
443770658304,18,23332.96,,0.03125,92,0
443770658560,18,23332.96,,0.10546875,92,0
443770658816,18,23332.96,,0.0546875,93,0
443770659072,19,23332.96,,0.0703125,93,0
443770659328,19,21128.48,,0.0625,94,0
443770659584,19,21128.48,,0.015625,93,0
443770659840,19,21128.48,,0.0,92,0
443770660096,19,21128.48,,0.0,91,0
443770660352,19,21128.48,,0.0,90,0
443770660608,19,21128.48,,0.0,89,0
443770660864,19,21128.48,,0.0,88,0
443770661120,19,21128.48,,0.0,86,0
443770661376,19,21128.48,,0.0,85,0
443770661632,19,21128.48,,0.03125,84,0
443770661888,18,18950.559999999998,,0.015625,82,0
443770662144,17,18950.559999999998,,0.0,81,0
443770662400,16,18950.559999999998,,0.03125,80,0
443770662656,15,17795.2,,0.0703125,80,0
443770662912,15,17795.2,,0.140625,81,0
443770663168,15,17795.2,,0.125,82,0
443770663424,15,19282.559999999998,,0.078125,84,0
443770663680,15,19282.559999999998,,0.1328125,86,0
443770663936,15,18870.879999999997,,0.05078125,88,0
443770664192,15,18870.879999999997,,0.16015625,89,0
443770664448,15,18870.879999999997,,0.29296875,90,0
443770664704,15,18870.879999999997,,0.296875,90,0
443770664960,15,26905.28,,0.09765625,89,0
443770665216,15,26905.28,,0.09375,89,0
443770665472,15,24581.28,,0.0546875,88,0
443770665728,15,24581.28,,0.078125,88,0
443770665984,15,24581.28,,0.30078125,87,0
443770666240,15,24581.28,,0.19140625,86,0
443770666496,15,22894.719999999998,,0.1484375,86,0
443770666752,15,22894.719999999998,,0.23046875,86,0
443770667008,15,22894.719999999998,,0.1328125,86,0
443770667264,15,22894.719999999998,,0.16015625,86,0
443770667520,15,22894.719999999998,,0.08984375,86,0
443770667776,15,31022.079999999998,,0.09765625,87,0
443770668032,17,31022.079999999998,,0.06640625,90,0
443770668288,18,31022.079999999998,,0.02734375,95,0
443770668544,18,31022.079999999998,,0.04296875,97,0
443770668800,18,31022.079999999998,,0.03515625,100,0
443770669056,18,31022.079999999998,,0.0234375,103,0
443770669312,17,36227.84,,0.03125,104,0
443770669568,17,36227.84,,0.0390625,105,0
443770669824,16,36227.84,,0.0546875,106,0
443770670080,16,35311.52,,0.0234375,106,0
443770670336,16,35311.52,,0.015625,106,0
443770670592,16,35311.52,,0.015625,106,0
443770670848,16,35311.52,,0.0,106,0
443770671104,16,32788.32,,0.03125,105,0
443770671360,15,32788.32,,0.140625,103,0
443770671616,15,26931.84,,0.16015625,103,0
443770671872,16,26931.84,,0.11328125,102,0
443770672128,16,26931.84,,0.1328125,102,0
443770672384,16,26931.84,,0.109375,101,0
443770672640,16,26931.84,,0.109375,100,0
443770672896,16,24036.8,,0.05078125,98,0
443770673152,15,24036.8,,0.09375,97,0
443770673408,15,26692.8,,0.07421875,97,0
443770673664,15,26692.8,,0.07421875,97,0
443770673920,15,26692.8,,0.0390625,96,0
443770674176,16,26692.8,,0.0234375,97,0
443770674432,16,26692.8,,0.01953125,97,0
443770674688,16,23824.32,,0.015625,97,0
443770674944,16,23824.32,,0.0,97,0
443770675200,16,17436.64,,0.05078125,97,0
443770675456,17,17436.64,,0.0625,97,0
443770675712,18,17848.32,,0.0390625,97,0
443770675968,19,17848.32,,0.03515625,97,0
443770676224,20,17848.32,,0.0390625,97,0
443770676480,20,21407.36,,0.03125,98,0
443770676736,20,21407.36,,0.03125,98,0
443770676992,19,21407.36,,0.0703125,98,0
443770677248,19,19654.399999999998,,0.04296875,98,0
443770677504,19,19654.399999999998,,0.06640625,99,0
443770677760,19,19654.399999999998,,0.04296875,100,0
443770678016,18,19654.399999999998,,0.0390625,101,0
443770678272,18,19654.399999999998,,0.015625,101,0
443770678528,19,21580.0,,0.01953125,100,0
443770678784,19,21580.0,,0.0234375,98,0
443770679040,19,19840.32,,0.01953125,98,0
443770679296,19,19840.32,,0.02734375,97,0
443770679552,20,19840.32,,0.02734375,97,0
443770679808,20,19840.32,,0.09375,96,0
443770680064,19,20942.559999999998,,0.078125,96,0
443770680320,19,20942.559999999998,,0.03515625,97,0
443770680576,19,20942.559999999998,,0.07421875,96,0
443770680832,19,20942.559999999998,,0.1015625,96,0
443770681088,19,20942.559999999998,,0.07421875,95,0
443770681344,19,19202.879999999997,,0.09375,95,0
443770681600,18,19202.879999999997,,0.2265625,95,0
443770681856,17,19202.879999999997,,0.1796875,95,0
443770682112,17,19202.879999999997,,0.16015625,96,0
443770682368,17,24116.48,,0.203125,96,0
443770682624,17,24116.48,,0.30078125,97,0
443770682880,16,24116.48,,0.2265625,97,0
443770683136,16,22576.0,,0.17578125,96,49
443770683392,16,22576.0,,0.1484375,95,64
443770683648,16,23425.92,,0.140625,95,58
443770683904,17,23425.92,,0.17578125,95,37
443770684160,17,23425.92,,0.18359375,98,31
443770684416,17,23425.92,,0.12890625,99,33
443770684672,17,23425.92,,0.171875,100,0
443770684928,17,21712.8,,0.14453125,100,0
