time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
443770486016,32,42562.4,,0.26171875,108,59
443770486272,31,44408.32,,0.09375,111,56
443770486528,30,44408.32,,0.15625,114,0
443770486784,29,46028.479999999996,,0.2265625,116,0
443770487040,28,46028.479999999996,,0.1953125,118,0
443770487296,28,46028.479999999996,,0.1015625,119,45
443770487552,27,41407.04,,0.03515625,120,46
443770487808,26,41407.04,,0.17578125,121,0
443770488064,26,41407.04,,0.18359375,122,0
443770488320,26,26958.399999999998,,0.15625,122,0
443770488576,26,26958.399999999998,,0.06640625,122,0
443770488832,26,28073.92,,0.125,122,0
443770489088,26,28073.92,,0.046875,122,0
443770489344,27,29083.199999999997,,0.0390625,121,0
443770489600,26,29083.199999999997,,0.0234375,120,0
443770489856,26,29083.199999999997,,0.0546875,120,0
443770490112,26,29083.199999999997,,0.14453125,119,0
443770490368,26,29083.199999999997,,0.0703125,118,0
443770490624,25,26161.6,,0.02734375,117,0
443770490880,24,26161.6,,0.03125,117,0
443770491136,23,26161.6,,0.05078125,117,0
443770491392,22,22443.2,,0.03125,117,0
443770491648,21,22443.2,,0.0390625,118,0
443770491904,21,19441.92,,0.2421875,118,0
443770492160,21,19441.92,,0.12109375,119,0
443770492416,21,19441.92,,0.046875,119,0
443770492672,21,21699.52,,0.26171875,120,0
443770492928,21,24554.719999999998,,0.27734375,120,0
443770493184,22,24554.719999999998,,0.21484375,119,0
443770493440,22,24554.719999999998,,0.078125,119,0
443770493696,22,24488.32,,0.0234375,118,0
443770493952,22,24488.32,,0.02734375,117,0
443770494208,21,24488.32,,0.04296875,116,0
443770494464,21,23757.92,,0.1328125,115,0
443770494720,21,23757.92,,0.3125,115,0
443770494976,21,29123.039999999997,,0.25,115,0
443770495232,23,29123.039999999997,,0.08203125,114,0
443770495488,24,29123.039999999997,,0.01953125,113,0
443770495744,24,30158.879999999997,,0.015625,112,0
443770496000,24,30158.879999999997,,0.0390625,112,0
443770496256,24,29521.44,,0.10546875,112,0
443770496512,24,29521.44,,0.14453125,112,0
443770496768,24,29521.44,,0.140625,112,0
443770497024,24,29548.0,,0.29296875,111,0
443770497280,24,29548.0,,0.19921875,111,0
443770497536,25,28193.44,,0.1953125,110,0
443770497792,24,28193.44,,0.203125,109,0
443770498048,24,26945.12,,0.15234375,108,0
443770498304,25,26945.12,,0.04296875,107,0
443770498560,25,27595.84,,0.01953125,106,0
443770498816,25,27595.84,,0.01953125,106,0
443770499072,26,27595.84,,0.046875,105,0
443770499328,25,23093.92,,0.01953125,105,0
443770499584,25,23093.92,,0.0,105,0
443770499840,24,23093.92,,0.01953125,106,0
443770500096,24,23093.92,,0.01953125,105,0
443770500352,24,23093.92,,0.0,103,0
443770500608,24,21659.68,,0.01953125,103,0
443770500864,23,21659.68,,0.03125,103,0
443770501120,22,21141.76,,0.03515625,101,0
443770501376,22,21141.76,,0.0,100,0
443770501632,22,21141.76,,0.0,100,0
443770501888,22,20265.28,,0.015625,100,0
443770502144,22,20265.28,,0.0,100,0
443770502400,22,20265.28,,0.015625,99,0
443770502656,22,18286.559999999998,,0.046875,99,0
443770502912,21,18286.559999999998,,0.04296875,100,0
443770503168,21,18286.559999999998,,0.03515625,101,0
443770503424,21,18286.559999999998,,0.0,103,0
443770503680,21,18286.559999999998,,0.0,103,0
443770503936,20,17024.96,,0.02734375,102,0
443770504192,19,17024.96,,0.015625,102,0
443770504448,19,17024.96,,0.0,100,0
443770504704,18,17024.96,,0.0,99,0
443770504960,18,15232.16,,0.02734375,98,0
443770505216,18,15232.16,,0.0703125,98,0
443770505472,17,15630.56,,0.06640625,97,0
443770505728,17,15630.56,,0.01953125,96,0
443770505984,17,15630.56,,0.0,95,0
443770506240,18,15511.039999999999,,0.015625,94,0
443770506496,18,15511.039999999999,,0.078125,96,0
443770506752,19,15311.84,,0.14453125,98,0
443770507008,19,15311.84,,0.1171875,99,0
443770507264,19,15776.64,,0.05078125,100,0
443770507520,20,17264.0,,0.0390625,99,0
443770507776,21,17264.0,,0.04296875,99,0
443770508032,22,17264.0,,0.015625,99,0
443770508288,22,21394.079999999998,,0.02734375,99,0
443770508544,23,21394.079999999998,,0.06640625,99,0
443770508800,23,21394.079999999998,,0.0546875,98,0
443770509056,24,21394.079999999998,,0.0546875,98,0
443770509312,24,26506.879999999997,,0.09765625,97,0
443770509568,24,26506.879999999997,,0.06640625,98,0
443770509824,24,26506.879999999997,,0.08984375,99,0
443770510080,24,23625.12,,0.14453125,101,0
443770510336,24,23625.12,,0.0625,102,0
443770510592,24,24488.32,,0.03515625,102,0
443770510848,25,24488.32,,0.05859375,102,0
443770511104,25,23545.44,,0.07421875,103,0
443770511360,25,23545.44,,0.0625,103,0
443770511616,25,22004.96,,0.09765625,103,0
443770511872,24,22004.96,,0.15234375,103,0
443770512128,24,21659.68,,0.25,102,0
443770512384,23,21659.68,,0.37109375,102,0
443770512640,23,21354.239999999998,,0.203125,102,0
443770512896,24,21354.239999999998,,0.27734375,100,0
443770513152,25,21354.239999999998,,0.1640625,100,0
443770513408,25,18937.28,,0.23828125,98,0
443770513664,26,18937.28,,0.17578125,98,0
443770513920,26,18937.28,,0.234375,97,0
443770514176,26,20756.64,,0.109375,97,0
443770514432,26,20756.64,,0.0703125,97,0
443770514688,26,20756.64,,0.078125,97,0
443770514944,26,22151.039999999997,,0.01953125,96,0
443770515200,26,22151.039999999997,,0.0,94,0
443770515456,25,22151.039999999997,,0.06640625,94,0
443770515712,25,23439.199999999997,,0.078125,95,0
443770515968,24,23439.199999999997,,0.046875,97,0
443770516224,24,24315.68,,0.04296875,99,0
443770516480,23,24315.68,,0.13671875,102,0
443770516736,23,25749.92,,0.11328125,102,0
443770516992,23,25749.92,,0.1796875,103,0
443770517248,23,25749.92,,0.2734375,103,0
443770517504,23,34328.799999999996,,0.26953125,103,0
443770517760,23,34328.799999999996,,0.2265625,104,0
443770518016,22,34328.799999999996,,0.140625,105,0
443770518272,22,34328.799999999996,,0.046875,106,0
443770518528,22,34328.799999999996,,0.046875,106,0
443770518784,22,33837.439999999995,,0.07421875,106,0
443770519040,21,33837.439999999995,,0.140625,104,0
443770519296,20,33837.439999999995,,0.13671875,103,0
443770519552,20,33837.439999999995,,0.09765625,103,0
443770519808,20,32310.239999999998,,0.12109375,103,0
443770520064,19,32310.239999999998,,0.32421875,105,0
443770520320,19,36692.64,,0.23828125,105,0
443770520576,19,36692.64,,0.0703125,104,0
443770520832,20,37330.08,,0.109375,103,0
443770521088,20,37330.08,,0.16015625,102,0
443770521344,21,37330.08,,0.04296875,101,0
443770521600,21,37330.08,,0.06640625,102,0
443770521856,21,37330.08,,0.16015625,102,0
443770522112,21,37330.08,,0.1953125,102,0
443770522368,20,40928.96,,0.21875,102,0
443770522624,19,40928.96,,0.15234375,103,0
443770522880,18,40928.96,,0.15625,104,0
443770523136,17,40928.96,,0.15625,106,0
443770523392,17,40928.96,,0.08984375,108,0
443770523648,17,40928.96,,0.1328125,109,0
443770523904,18,40928.96,,0.30859375,110,0
443770524160,18,40928.96,,0.23828125,111,0
443770524416,18,40928.96,,0.25390625,112,0
443770524672,17,40928.96,,0.31640625,114,0
443770524928,17,31486.879999999997,,0.203125,114,0
443770525184,15,31486.879999999997,,0.2265625,114,0
443770525440,13,31486.879999999997,,0.07421875,116,0
443770525696,12,27104.48,,0.078125,117,0
443770525952,13,27104.48,,0.1171875,118,0
443770526208,13,27104.48,,0.05078125,119,0
443770526464,13,26427.199999999997,,0.1171875,118,0
443770526720,13,26427.199999999997,,0.125,117,0
443770526976,14,26427.199999999997,,0.17578125,117,0
443770527232,14,28180.16,,0.25390625,118,0
443770527488,14,28180.16,,0.1875,119,0
443770527744,14,28180.16,,0.29296875,119,0
443770528000,14,28180.16,,0.265625,119,0
443770528256,14,28087.199999999997,,0.1171875,118,0
443770528512,14,28087.199999999997,,0.11328125,118,0
443770528768,14,28087.199999999997,,0.05078125,119,0
443770529024,13,27263.84,,0.03515625,119,0
443770529280,13,27263.84,,0.04296875,118,0
443770529536,13,27263.84,,0.0625,117,0
443770529792,13,27263.84,,0.03125,116,0
443770530048,13,27263.84,,0.015625,116,0
443770530304,13,22004.96,,0.01953125,116,0
443770530560,13,22004.96,,0.14453125,116,0
443770530816,15,26945.12,,0.18359375,116,0
443770531072,17,26945.12,,0.078125,116,0
443770531328,19,27383.359999999997,,0.03515625,115,0
443770531584,19,27383.359999999997,,0.046875,114,0
443770531840,19,29866.719999999998,,0.03515625,113,0
443770532096,20,29866.719999999998,,0.0546875,112,0
443770532352,20,29601.12,,0.078125,110,0
443770532608,21,29601.12,,0.1484375,109,0
443770532864,22,29601.12,,0.1484375,108,0
443770533120,22,29601.12,,0.06640625,108,0
443770533376,22,29601.12,,0.02734375,108,0
443770533632,21,22509.6,,0.078125,109,0
443770533888,20,22509.6,,0.23046875,110,0
443770534144,20,22509.6,,0.1875,111,0
443770534400,19,22509.6,,0.265625,113,0
443770534656,19,26427.199999999997,,0.23828125,113,0
443770534912,20,31420.48,,0.3046875,113,0
443770535168,21,31420.48,,0.125,113,0
443770535424,23,33824.159999999996,,0.140625,112,0
443770535680,23,33824.159999999996,,0.07421875,112,0
443770535936,23,31407.199999999997,,0.12109375,110,0
443770536192,24,31407.199999999997,,0.17578125,109,0
443770536448,24,29999.519999999997,,0.1328125,108,0
443770536704,24,30623.68,,0.125,107,0
443770536960,25,37356.64,,0.17578125,107,0
443770537216,29,37356.64,,0.0859375,106,0
443770537472,32,37356.64,,0.14453125,107,0
443770537728,33,34687.36,,0.12109375,108,0
443770537984,34,31261.12,,0.1796875,109,0
443770538240,35,31261.12,,0.1015625,109,0
443770538496,34,31261.12,,0.09375,109,0
443770538752,34,28764.48,,0.0546875,109,0
443770539008,33,28512.16,,0.0390625,107,0
443770539264,32,28512.16,,0.10546875,107,0
443770539520,32,28512.16,,0.1328125,106,0
443770539776,32,28658.239999999998,,0.09765625,106,0
443770540032,32,28658.239999999998,,0.0625,106,0
443770540288,31,29826.879999999997,,0.0546875,106,0
443770540544,31,28671.52,,0.1328125,107,0
443770540800,31,28671.52,,0.3125,107,0
443770541056,30,28671.52,,0.2265625,108,0
443770541312,30,27635.68,,0.29296875,109,0
443770541568,30,27635.68,,0.26953125,109,0
443770541824,31,30251.84,,0.1953125,109,0
443770542080,33,30251.84,,0.09375,107,0
443770542336,35,31818.879999999997,,0.0390625,106,0
443770542592,35,32031.359999999997,,0.1171875,104,0
443770542848,36,32031.359999999997,,0.16796875,103,0
443770543104,37,32031.359999999997,,0.07421875,102,0
443770543360,36,31593.12,,0.1171875,101,0
443770543616,35,31593.12,,0.0390625,101,0
443770543872,34,31593.12,,0.1171875,101,0
443770544128,33,32482.879999999997,,0.1015625,101,0
443770544384,32,34674.08,,0.12890625,101,0
443770544640,32,34674.08,,0.32421875,101,0
443770544896,33,33943.68,,0.12890625,101,0
443770545152,33,33943.68,,0.390625,101,0
443770545408,32,31513.44,,0.15625,100,0
443770545664,31,31513.44,,0.15234375,99,0
443770545920,30,31513.44,,0.16796875,98,0
443770546176,29,31075.199999999997,,0.11328125,97,0
443770546432,28,31075.199999999997,,0.0546875,97,0
443770546688,27,31075.199999999997,,0.26171875,99,0
443770546944,27,33292.96,,0.203125,100,0
443770547200,26,33292.96,,0.33203125,101,0
443770547456,25,33292.96,,0.27734375,103,0
443770547712,25,33478.88,,0.11328125,105,0
443770547968,25,34780.32,,0.1171875,107,30
443770548224,26,34780.32,,0.1328125,107,0
443770548480,27,34780.32,,0.2109375,107,0
443770548736,27,34780.32,,0.24609375,107,0
443770548992,27,35152.159999999996,,0.16015625,106,0
443770549248,25,35152.159999999996,,0.0703125,106,0
443770549504,24,35152.159999999996,,0.1640625,105,0
443770549760,23,32496.16,,0.23046875,104,0
443770550016,22,32496.16,,0.25,104,0
443770550272,22,32496.16,,0.26953125,105,0
443770550528,22,32496.16,,0.17578125,106,32
443770550784,22,32496.16,,0.21875,108,30
443770551040,21,29016.8,,0.3046875,110,0
443770551296,20,29016.8,,0.25390625,112,0
443770551552,19,27980.96,,0.15234375,114,0
443770551808,20,27980.96,,0.19921875,119,0
443770552064,20,27980.96,,0.21875,121,0
443770552320,20,27768.48,,0.234375,122,0
443770552576,20,26626.399999999998,,0.2421875,122,0
443770552832,21,26626.399999999998,,0.19921875,121,0
443770553088,21,27077.92,,0.17578125,120,0
443770553344,21,27077.92,,0.12109375,120,0
443770553600,21,26161.6,,0.1484375,119,0
443770553856,22,26161.6,,0.1953125,118,0
443770554112,23,31845.44,,0.171875,116,0
443770554368,24,31845.44,,0.15625,115,0
443770554624,26,38936.96,,0.22265625,115,0
443770554880,28,38936.96,,0.1640625,115,0
443770555136,29,38936.96,,0.12890625,115,0
443770555392,29,34939.68,,0.0390625,116,0
443770555648,28,34939.68,,0.015625,117,0
443770555904,27,34581.119999999995,,0.02734375,117,0
443770556160,28,34581.119999999995,,0.01953125,117,0
443770556416,30,34581.119999999995,,0.015625,117,0
443770556672,30,33585.119999999995,,0.015625,117,0
443770556928,28,33585.119999999995,,0.01953125,116,0
443770557184,26,33585.119999999995,,0.03125,116,0
443770557440,26,30597.12,,0.1875,115,0
443770557696,25,32522.719999999998,,0.13671875,115,0
443770557952,25,32522.719999999998,,0.046875,114,0
443770558208,25,29202.719999999998,,0.03125,113,0
443770558464,25,29202.719999999998,,0.03515625,113,0
443770558720,25,29202.719999999998,,0.05078125,113,0
443770558976,25,27157.6,,0.140625,111,0
443770559232,25,29455.039999999997,,0.078125,110,0
443770559488,27,27834.879999999997,,0.13671875,109,0
443770559744,29,27834.879999999997,,0.16796875,109,0
443770560000,29,27834.879999999997,,0.0546875,109,0
443770560256,30,32350.079999999998,,0.05078125,109,0
443770560512,30,32350.079999999998,,0.19921875,110,0
443770560768,31,32350.079999999998,,0.09375,110,0
443770561024,31,35045.92,,0.05859375,110,0
443770561280,31,35045.92,,0.125,112,0
443770561536,31,35045.92,,0.0625,113,0
443770561792,31,35045.92,,0.13671875,113,0
443770562048,31,35045.92,,0.05859375,112,0
443770562304,30,26573.28,,0.0390625,111,0
443770562560,27,26573.28,,0.046875,109,0
443770562816,24,26573.28,,0.0546875,108,0
443770563072,23,26573.28,,0.1640625,108,0
443770563328,23,26759.199999999997,,0.12109375,108,0
443770563584,22,26759.199999999997,,0.08984375,108,0
443770563840,21,26719.359999999997,,0.078125,107,0
443770564096,22,32018.079999999998,,0.18359375,105,0
443770564352,22,32018.079999999998,,0.15234375,104,0
443770564608,22,32018.079999999998,,0.1953125,103,0
443770564864,22,32018.079999999998,,0.31640625,103,0
443770565120,21,33425.759999999995,,0.1171875,102,0
443770565376,20,33425.759999999995,,0.12109375,98,0
443770565632,19,32204.0,,0.06640625,97,0
443770565888,20,31911.84,,0.03515625,95,0
443770566144,21,31911.84,,0.03515625,92,0
443770566400,22,36666.08,,0.0625,92,0
443770566656,25,36666.08,,0.0390625,92,0
443770566912,28,43239.68,,0.0390625,94,0
443770567168,30,43239.68,,0.10546875,95,0
443770567424,32,43239.68,,0.1640625,95,0
443770567680,32,43239.68,,0.20703125,94,0
443770567936,31,40211.84,,0.140625,95,0
443770568192,28,40211.84,,0.1328125,96,0
443770568448,26,33425.759999999995,,0.265625,99,0
443770568704,25,33425.759999999995,,0.23828125,99,0
443770568960,25,33425.759999999995,,0.3828125,100,0
443770569216,26,28844.16,,0.16015625,100,0
443770569472,26,28844.16,,0.26171875,101,0
443770569728,26,28844.16,,0.1953125,103,0
443770569984,26,33160.159999999996,,0.15625,106,0
443770570240,25,33160.159999999996,,0.2421875,107,0
443770570496,24,32443.039999999997,,0.1328125,109,0
443770570752,24,32443.039999999997,,0.12109375,109,0
443770571008,24,32443.039999999997,,0.25,110,0
443770571264,23,32642.239999999998,,0.15625,111,0
443770571520,22,32642.239999999998,,0.2578125,111,0
443770571776,21,32642.239999999998,,0.18359375,111,0
443770572032,21,27914.559999999998,,0.2109375,111,0
443770572288,21,27914.559999999998,,0.3203125,111,0
443770572544,21,28963.68,,0.328125,112,0
443770572800,22,28963.68,,0.2421875,113,0
443770573056,23,31553.28,,0.0859375,114,33
443770573312,23,31553.28,,0.2109375,113,0
443770573568,23,36241.119999999995,,0.16015625,112,0
443770573824,24,36241.119999999995,,0.1484375,112,0
443770574080,25,30039.359999999997,,0.0546875,112,0
443770574336,26,30411.199999999997,,0.05078125,110,0
443770574592,27,30411.199999999997,,0.046875,109,0
443770574848,27,30411.199999999997,,0.05078125,109,0
443770575104,27,30411.199999999997,,0.0234375,108,0
443770575360,26,27542.719999999998,,0.04296875,108,0
443770575616,26,27542.719999999998,,0.15625,109,0
443770575872,26,29508.16,,0.03515625,109,0
443770576128,27,29508.16,,0.0625,109,0
443770576384,27,29508.16,,0.12109375,109,0
443770576640,27,30451.039999999997,,0.14453125,109,0
443770576896,26,30451.039999999997,,0.1953125,108,0
443770577152,26,30451.039999999997,,0.23046875,106,0
443770577408,26,30451.039999999997,,0.26953125,105,0
443770577664,26,30451.039999999997,,0.26171875,103,0
443770577920,26,30451.039999999997,,0.28515625,102,0
443770578176,26,30451.039999999997,,0.20703125,101,0
443770578432,25,22496.32,,0.1015625,100,0
443770578688,22,22496.32,,0.11328125,99,0
443770578944,20,22496.32,,0.046875,99,0
443770579200,19,19256.0,,0.02734375,98,0
443770579456,19,19256.0,,0.03515625,98,0
443770579712,18,18499.04,,0.078125,98,0
443770579968,18,18499.04,,0.0234375,99,0
443770580224,18,18499.04,,0.015625,99,0
443770580480,18,18485.76,,0.109375,99,0
443770580736,18,18485.76,,0.08203125,99,0
443770580992,18,18485.76,,0.01953125,99,0
443770581248,18,21726.079999999998,,0.05078125,100,0
443770581504,18,21354.239999999998,,0.18359375,100,0
443770581760,19,21354.239999999998,,0.23828125,101,0
443770582016,19,21726.079999999998,,0.3125,102,0
443770582272,19,21726.079999999998,,0.39453125,104,0
443770582528,20,28751.199999999997,,0.41015625,105,0
443770582784,24,28751.199999999997,,0.09375,106,0
443770583040,27,34833.439999999995,,0.08984375,107,0
443770583296,28,34833.439999999995,,0.109375,109,0
443770583552,29,34833.439999999995,,0.109375,109,0
443770583808,29,34196.0,,0.11328125,111,0
443770584064,27,34196.0,,0.22265625,112,0
443770584320,26,34196.0,,0.3125,113,0
443770584576,26,36041.92,,0.12890625,113,0
443770584832,26,36041.92,,0.04296875,113,35
443770585088,26,33306.24,,0.046875,113,0
443770585344,26,33306.24,,0.06640625,113,0
443770585600,26,33306.24,,0.109375,113,0
443770585856,26,33120.32,,0.1015625,112,0
443770586112,25,33120.32,,0.34375,111,0
443770586368,25,33120.32,,0.234375,111,0
443770586624,25,32987.52,,0.02734375,110,0
443770586880,25,32987.52,,0.01953125,109,0
443770587136,24,31274.399999999998,,0.0859375,107,0
443770587392,24,31274.399999999998,,0.05859375,105,0
443770587648,23,31274.399999999998,,0.1171875,104,0
443770587904,23,31274.399999999998,,0.10546875,103,0
443770588160,23,28737.92,,0.09375,102,0
443770588416,22,28737.92,,0.13671875,103,0
443770588672,21,28737.92,,0.23046875,102,0
443770588928,21,31181.44,,0.04296875,102,0
443770589184,21,31181.44,,0.07421875,103,0
443770589440,22,31181.44,,0.06640625,105,0
443770589696,22,31181.44,,0.0703125,106,0
443770589952,21,28100.48,,0.12109375,107,0
443770590208,20,28100.48,,0.11328125,107,0
443770590464,20,28100.48,,0.10546875,107,0
443770590720,19,31898.559999999998,,0.0546875,106,0
443770590976,19,31898.559999999998,,0.0390625,105,0
443770591232,19,31898.559999999998,,0.1015625,105,0
443770591488,19,31898.559999999998,,0.09375,104,0
443770591744,19,31898.559999999998,,0.16015625,104,0
443770592000,19,29521.44,,0.25390625,103,0
443770592256,18,29521.44,,0.16015625,103,0
443770592512,18,27861.44,,0.19921875,103,0
443770592768,18,27861.44,,0.1328125,103,0
443770593024,17,28100.48,,0.26953125,103,0
443770593280,18,28100.48,,0.0546875,104,0
443770593536,18,28100.48,,0.03125,104,0
443770593792,18,28100.48,,0.0859375,103,0
443770594048,18,28100.48,,0.2578125,102,0
443770594304,18,25524.16,,0.33203125,102,0
443770594560,18,25524.16,,0.25390625,103,0
443770594816,18,25524.16,,0.11328125,103,0
443770595072,17,25271.84,,0.0703125,103,39
443770595328,18,26945.12,,0.04296875,103,0
443770595584,19,26945.12,,0.03515625,104,0
443770595840,20,23505.6,,0.11328125,104,0
443770596096,21,23505.6,,0.22265625,105,0
443770596352,22,24727.36,,0.12890625,106,0
443770596608,23,24727.36,,0.08203125,106,30
443770596864,24,24727.36,,0.20703125,107,0
443770597120,24,24727.36,,0.0390625,107,0
443770597376,24,24634.399999999998,,0.02734375,105,0
443770597632,24,25630.399999999998,,0.0234375,104,0
443770597888,23,25630.399999999998,,0.0234375,104,0
443770598144,23,25630.399999999998,,0.0390625,102,0
443770598400,23,25630.399999999998,,0.05078125,101,0
443770598656,23,27303.68,,0.046875,100,0
443770598912,24,27303.68,,0.09375,100,0
443770599168,25,28286.399999999998,,0.0703125,99,0
443770599424,26,28286.399999999998,,0.1328125,99,0
443770599680,26,28286.399999999998,,0.12890625,99,0
443770599936,26,28286.399999999998,,0.1171875,100,0
443770600192,26,28286.399999999998,,0.140625,101,0
443770600448,26,28286.399999999998,,0.08203125,105,0
443770600704,25,26732.64,,0.140625,106,0
443770600960,23,26732.64,,0.07421875,105,0
443770601216,20,26732.64,,0.17578125,105,0
443770601472,20,26732.64,,0.16015625,104,0
443770601728,20,26732.64,,0.03515625,104,0
443770601984,20,26732.64,,0.01953125,104,0
443770602240,20,21593.28,,0.01953125,103,0
443770602496,18,21593.28,,0.015625,102,0
443770602752,16,21593.28,,0.015625,101,0
443770603008,16,21593.28,,0.0234375,100,0
443770603264,16,21593.28,,0.0234375,101,0
443770603520,16,20119.2,,0.0234375,102,0
443770603776,15,20119.2,,0.06640625,103,0
443770604032,15,20119.2,,0.10546875,104,0
443770604288,15,19415.36,,0.0703125,103,0
443770604544,15,19415.36,,0.08203125,102,0
443770604800,15,18007.68,,0.06640625,102,0
443770605056,15,18007.68,,0.1328125,102,0
443770605312,15,18007.68,,0.0390625,100,0
443770605568,15,18007.68,,0.015625,99,0
443770605824,15,16998.399999999998,,0.015625,99,0
443770606080,15,16998.399999999998,,0.015625,99,0
443770606336,15,16998.399999999998,,0.015625,100,0
443770606592,15,16998.399999999998,,0.05859375,100,0
443770606848,15,16998.399999999998,,0.01953125,100,0
443770607104,15,16998.399999999998,,0.0703125,100,0
443770607360,15,16998.399999999998,,0.05078125,103,0
443770607616,14,15431.359999999999,,0.03515625,107,0
443770607872,13,15431.359999999999,,0.05859375,108,0
443770608128,13,14581.439999999999,,0.0703125,108,0
443770608384,13,14581.439999999999,,0.03515625,106,0
443770608640,15,16214.88,,0.09765625,105,0
443770608896,16,16214.88,,0.1953125,104,0
443770609152,17,19056.8,,0.171875,103,0
443770609408,18,19056.8,,0.10546875,102,0
443770609664,19,19269.28,,0.12890625,100,0
443770609920,19,19269.28,,0.10546875,99,0
443770610176,20,20530.879999999997,,0.1640625,96,0
443770610432,20,20530.879999999997,,0.0625,95,0
443770610688,20,22934.559999999998,,0.08203125,95,0
443770610944,21,22934.559999999998,,0.22265625,96,0
443770611200,24,26666.239999999998,,0.1015625,97,0
443770611456,27,26148.32,,0.125,98,0
443770611712,30,26148.32,,0.1640625,98,0
443770611968,31,29441.76,,0.0546875,97,0
443770612224,31,29441.76,,0.16015625,96,0
443770612480,31,29441.76,,0.171875,96,0
443770612736,31,28007.52,,0.0703125,96,0
443770612992,31,27224.0,,0.03515625,95,0
443770613248,31,27224.0,,0.0234375,95,0
443770613504,31,24581.28,,0.03515625,94,0
443770613760,31,24581.28,,0.015625,94,0
443770614016,31,24262.559999999998,,0.015625,93,0
443770614272,31,24262.559999999998,,0.02734375,93,0
443770614528,32,22336.96,,0.03515625,94,0
443770614784,32,22336.96,,0.04296875,95,0
443770615040,33,22336.96,,0.0703125,96,0
443770615296,33,22336.96,,0.05859375,97,0
443770615552,33,22336.96,,0.09375,97,0
443770615808,31,20796.48,,0.1015625,97,0
443770616064,29,20796.48,,0.02734375,97,0
443770616320,26,17649.12,,0.15234375,97,0
443770616576,25,17649.12,,0.171875,97,0
443770616832,25,17051.52,,0.05078125,97,0
443770617088,25,17051.52,,0.1328125,96,0
443770617344,25,17317.12,,0.01953125,96,0
443770617600,25,17317.12,,0.0,94,0
443770617856,25,17835.04,,0.01953125,94,0
443770618112,26,17835.04,,0.05078125,94,0
443770618368,26,17835.04,,0.07421875,94,0
443770618624,26,17835.04,,0.05859375,94,0
443770618880,25,18153.76,,0.17578125,94,0
443770619136,24,18153.76,,0.24609375,94,0
443770619392,22,18804.48,,0.1875,93,0
443770619648,22,18804.48,,0.15625,92,0
443770619904,23,20278.559999999998,,0.12890625,92,0
443770620160,24,20278.559999999998,,0.02734375,92,0
443770620416,26,21686.239999999998,,0.015625,92,0
443770620672,26,21686.239999999998,,0.09375,92,0
443770620928,26,21686.239999999998,,0.046875,92,0
443770621184,26,21686.239999999998,,0.109375,92,0
443770621440,26,19256.0,,0.15234375,93,0
443770621696,24,19256.0,,0.125,94,0
443770621952,23,19256.0,,0.27734375,97,0
443770622208,23,19256.0,,0.43359375,100,0
443770622464,23,19256.0,,0.32421875,101,0
443770622720,23,17582.719999999998,,0.07421875,104,0
443770622976,21,19588.0,,0.265625,106,0
443770623232,20,19588.0,,0.2421875,106,0
443770623488,20,20929.28,,0.11328125,106,0
443770623744,22,22071.36,,0.0703125,106,0
443770624000,23,22071.36,,0.125,106,0
443770624256,24,22071.36,,0.30859375,106,0
443770624512,24,20889.44,,0.08984375,106,0
443770624768,23,20889.44,,0.109375,106,0
443770625024,23,21925.28,,0.12109375,106,0
443770625280,23,21925.28,,0.09375,107,0
443770625536,23,26533.44,,0.2578125,107,0
443770625792,25,26533.44,,0.234375,108,0
443770626048,27,38047.2,,0.26171875,109,0
443770626304,29,38047.2,,0.1328125,109,0
443770626560,31,38047.2,,0.234375,108,0
443770626816,31,38047.2,,0.22265625,106,0
443770627072,31,38047.2,,0.109375,105,0
443770627328,30,29561.28,,0.04296875,104,0
443770627584,27,29561.28,,0.04296875,104,0
443770627840,25,29561.28,,0.078125,104,0
443770628096,25,29561.28,,0.0859375,104,0
443770628352,25,29561.28,,0.06640625,104,0
443770628608,24,25285.12,,0.14453125,104,0
443770628864,23,25285.12,,0.19921875,103,0
443770629120,21,25285.12,,0.16796875,103,0
443770629376,20,23625.12,,0.03125,103,0
443770629632,19,23625.12,,0.0390625,103,0
443770629888,19,24262.559999999998,,0.03125,103,0
443770630144,19,24262.559999999998,,0.06640625,102,0
443770630400,20,24262.559999999998,,0.08984375,101,0
443770630656,20,24262.559999999998,,0.08984375,101,0
443770630912,20,21394.079999999998,,0.15625,101,0
443770631168,19,21394.079999999998,,0.1328125,100,0
443770631424,18,21394.079999999998,,0.19140625,99,0
443770631680,18,21394.079999999998,,0.1015625,98,0
443770631936,18,19149.76,,0.078125,97,0
443770632192,17,19149.76,,0.08984375,95,0
443770632448,17,15165.759999999998,,0.03125,94,0
443770632704,17,15165.759999999998,,0.01953125,95,0
443770632960,17,15165.759999999998,,0.046875,96,0
443770633216,17,15165.759999999998,,0.05859375,96,0
443770633472,17,16055.519999999999,,0.0703125,96,0
443770633728,17,16055.519999999999,,0.08203125,97,0
443770633984,18,16546.88,,0.14453125,98,0
443770634240,19,16546.88,,0.06640625,99,0
443770634496,20,15444.64,,0.12109375,98,0
443770634752,21,15444.64,,0.140625,98,0
443770635008,21,16082.08,,0.0390625,98,0
